"url","name","location","rating","review"
"http://www.ulta.com/photoready-primer?productId=xlsImpprod4040053","Lisa's choice","Tennessee",4,"I use this before make.  Works her well to help foundation look better and stay on longer."
"http://www.ulta.com/photoready-primer?productId=xlsImpprod4040053","TOLeary","Memphis, TN",5,"The best primer to wear under make-up if you have oily skin. Doesn't break-out sensitive skin, and looks very natural."
"http://www.ulta.com/photoready-primer?productId=xlsImpprod4040053","Jers","Pasadena, CA",5,"I use it with &amp; without foundation. It's a great product to smooth the skin!"
"http://www.ulta.com/photoready-primer?productId=xlsImpprod4040053","foxy-great-gram","White Lake,NY",5,"Use it under liquid foundation. Does a great job minimizing most flaws on my face. Save the job of adding other products to do that.<br />Have not found any other product to compare with this. Have fair, sensitive skin. No redness or sensitivity... Also no fragrance as I must have."
"http://www.ulta.com/photoready-primer?productId=xlsImpprod4040053","wheelchere","Grand Junction, Colorado",1,"It didnt work will priming at all and it smelled horrid"
"http://www.ulta.com/photoready-primer?productId=xlsImpprod4040053","KR","Grand Rapids, Michigan",4,"I am 64 years old and I can use this product without foundation. It smooths my skin, covers pores, and helps even out my skin color."
"http://www.ulta.com/photoready-primer?productId=xlsImpprod4040053","Blondiex1476","Highland, IN",4,"This primer is amazing I have very sensitive skin so many products make me breakout.  Very smooth consistency and is not thick on skin. Only con is once product gets low it's difficult to get it out."
"http://www.ulta.com/photoready-primer?productId=xlsImpprod4040053","VioletFire","WA",2,"It's just not that great.  It's a primer, it didn't make me break out and it didn't alter the color or texture of my makeup - that is pretty much the extent of its virtue.  It didn't make my makeup stay any longer than usual.  I have large pores, so I wasn't expecting miracles, but I noticed no difference with this primer.  I have combo skin, so try to keep things on the matte side, but I was shiny in a couple hours after applying.  Really nothing special."
"http://www.ulta.com/photoready-primer?productId=xlsImpprod4040053","Lakyn","Shreveport, La",5,"This works better than Smashbox primer! Never have I gotten so many compliments on how great and matte my makeup looks! Love love loveeee!"
"http://www.ulta.com/photoready-primer?productId=xlsImpprod4040053","TLayne","Houston, TX",4,"I'm 63 years old and have deep wrinkles, large pores,  sensitive, combination skin.  I've tried almost every primer available and some were very expensive.  Nothing is going to take my wrinkles and pores away; was just looking for something to minimize and smooth.  This was the product for me.  Although I don't wear makeup daily, I do use this on a daily basis. I rarely post anything about a product, but this was worth the time."
"http://www.ulta.com/photoready-primer?productId=xlsImpprod4040053","Lori","Festus, MO",4,"A little goes a long way!"
"http://www.ulta.com/photoready-primer?productId=xlsImpprod4040053","Urban decay girl","orlando, fl",5,"This is my new favorite primer!"
"http://www.ulta.com/photoready-primer?productId=xlsImpprod4040053","Kat","Madison, WI",2,"I read a lot of good reviews on this stuff so I thought I would give it a try. I use it under my tarte amazonian clay liquid foundation. I bought both at the same time and I thought I was unhappy with the tarte, but after cutting out this primer I realize that it was the problem. Made my foundation not cover well and almost made it seem too thick. The only pro to this product was that it made my foundation stay all day, however it didn't look the greatest. Definitely going to look for a better primer."
"http://www.ulta.com/photoready-primer?productId=xlsImpprod4040053","BeautyKat","New York, New York",3,"This primer was easy to apply and goes on pretty smooth. I have oily skin and overall it does a good job on mattifying my skin. However, I do need to touch up with powder towards the end of the day and much sooner on more humid/hotter summer days. My biggest problem with this primer is that it makes blending concealer on areas around my nose and lips more difficult. The look is not is not as seamless and the concealer tends to build up around those dry areas."
"http://www.ulta.com/photoready-primer?productId=xlsImpprod4040053","lesleyal","Las Vegas Nv",1,"I bought this primer because I read A review of an Ulta employee that said it was comparable to the Smashbox primer. Biggest lie ever! This product is so water based and it smells so bad. To top it off it sucks at being a primer. Dont waste your money on this"
"http://www.ulta.com/photoready-primer?productId=xlsImpprod4040053","lesleyal","Las Vegas",1,"I bought this product because I read that it was comparable to the Smashbox Primer that I use. Lies!It so liquidy and it felt like i was putting water on my face. Im returning it ASAP.This product was gross."
"http://www.ulta.com/photoready-primer?productId=xlsImpprod4040053","Grannylady","Heartland",4,"Doesn't feel heavy or goopy, used it with powders and cream/liquid based foundations."
"http://www.ulta.com/photoready-primer?productId=xlsImpprod4040053","Umma","Northwest Arkansas",3,"It does help makeup last all day, but it dries quickly and makes application of liquid foundation a little tricky since it doesn't glide smoothly over the primer.  But I would still recommend it because of how well the makeup stays."
"http://www.ulta.com/photoready-primer?productId=xlsImpprod4040053","Tilly","Cape May, New Jersey",3,"I used under my foundation and it made my face to white and chalky. Even under my foundation.. For fair skinned people"
"http://www.ulta.com/photoready-primer?productId=xlsImpprod4040053","catie96","cincinnati ohio",5,"I love how smooth it makes my face feel, It truly holds to what it says it does, my favorite primer!"
"http://www.ulta.com/photoready-primer?productId=xlsImpprod4040053","TM","richmond, va",3,"When i bought this i thought it would be nice to use under my cover up.  I used it for a couple of days and it was ok, i didnt see much of a difference and then after the couple days i put it on and noticed when i let it sit without putting make up on i had white clumps on my face, almost like i wiped my face with toilet paper."
"http://www.ulta.com/photoready-primer?productId=xlsImpprod4040053","Swirlz","CA",5,"I was desperately looking for this and finally found it and Im in love with it. I love the pump. It makes my skin feel so smooth, much better then my LG Spackle. It makes my makeup last all day"
