"url","name","location","rating","review"
"http://www.ulta.com/slant-tip-deluxe-tweezer?productId=prod1901094","Dawn","Dearborn, MI",4,"Easy to use"
"http://www.ulta.com/slant-tip-deluxe-tweezer?productId=prod1901094","thrifty momma","palm bay, fl",4,"Used for getting the pesky brows that waxing misses."
"http://www.ulta.com/slant-tip-deluxe-tweezer?productId=prod1901094","gardenofmonkeys","Naperville, IL",4,"If you constantly lose tweezers like me, these are a decent bargain."
"http://www.ulta.com/slant-tip-deluxe-tweezer?productId=prod1901094","Kim The Monm","Pleasant Garden, NC",5,"I have used many a tweezer and these by far are the best."
"http://www.ulta.com/slant-tip-deluxe-tweezer?productId=prod1901094","nothing","Los Angeles, CA",5,"I agree with the other positive review. I have been using these tweezers since high school and they are awesome. More recently, a girlfriend gave me a much more expensive namebrand pair of tweezers and I was shocked by how &quot;sharp&quot; they were. Sure, they pulled out hairs easily but they also scratched up the delicate skin under my eyebrow.<br /><br />I much prefer these tweezers to any other brand I've tried. I like that they are curved at the ends and although I will admit they aren't super sharp, they get the job done when used correctly and won't pinch or scratch your skin up. And they're always available at a great price."
"http://www.ulta.com/slant-tip-deluxe-tweezer?productId=prod1901094","Fragyl","NC",5,"I have been using the same brand of tweezers since I was 13 years old.  It is always available to buy in many stores worldwide.  It is so easy to use.  The soflty slanted tip does not irritate the skin and helps shape the brow.  The price can't be beat for the quality. You do have to get used to gripping it a certain way, though.  I have tried many other popular brand name tweezers.  They all irritated my skin, painfully pinched my skin, did not grab hair precisely and took too much energy to grip them.  This is the tweezer I shall stick with."
"http://www.ulta.com/slant-tip-deluxe-tweezer?productId=prod1901094","Fresh-faced Chick","Chicago",1,"Bought this at the local store and it has got to be the worst tweezer I have ever used.  Doesn't grip the hair, so it is completely non-functional.  The end is bulbous which does not help you with the task at hand.  Definitely pass."
"http://www.ulta.com/slant-tip-deluxe-tweezer?productId=prod1901094","Ale","Margate, fl",5,"Good product."
"http://www.ulta.com/slant-tip-deluxe-tweezer?productId=prod1901094","Kiara06","Miami, FL",5,"Works great."
"http://www.ulta.com/slant-tip-deluxe-tweezer?productId=prod1901094","Hotrod girl","Townsend, Mt",5,"Nice"
"http://www.ulta.com/slant-tip-deluxe-tweezer?productId=prod1901094","Rubi","Minneapolis MN",5,"It's efficient"
"http://www.ulta.com/slant-tip-deluxe-tweezer?productId=prod1901094","Young Grandma","Sanford, FL",2,"These tweezers do not close properly.  Therefore, do not grasp the individual hairs.  I am disappointed<br />in the product for the price I paid."
"http://www.ulta.com/slant-tip-deluxe-tweezer?productId=prod1901094","Christina","Glen Mills, PA",5,"By far, the best tweezer I've ever used for the price! It gets out all of the stubborn, small hairs that some tweezers cannot get."
"http://www.ulta.com/slant-tip-deluxe-tweezer?productId=prod1901094","DB","South Lyon, MI",5,"Great for regular use. Easy to use."
"http://www.ulta.com/slant-tip-deluxe-tweezer?productId=prod1901094","The night shifter","Shreveport, LA",2,"Difficult to use, not a very good grip, breaks hair off instead of pulling out"
"http://www.ulta.com/slant-tip-deluxe-tweezer?productId=prod1901094","don't like nicknames","Clarksville TN",4,"plucking eyebrows and removing splinters"
"http://www.ulta.com/slant-tip-deluxe-tweezer?productId=prod1901094","don't like nicknames","Clarksville TN",4,"plucking eyebrows, removing splinters"
"http://www.ulta.com/slant-tip-deluxe-tweezer?productId=prod1901094","killer","michigan",2,"For the price these tweezers work fine.  I have had better"
"http://www.ulta.com/slant-tip-deluxe-tweezer?productId=prod1901094","Elle DriveHer","Vestal, NY",4,"Great product, gets the job done... Sometimes one side of the tweezer's slants hold tighter, but you get used to it once you start using it. Good for the price paid."
"http://www.ulta.com/slant-tip-deluxe-tweezer?productId=prod1901094","slc","phoenix, az",5,"these are awesome and cant be beat for the price. they do a better job and last longer than the same type of tweezers that cost 10x as much."
"http://www.ulta.com/slant-tip-deluxe-tweezer?productId=prod1901094","girlfriday","wi",4,"I use the product daily. it's easy to hold. Just a standard tweezer."
"http://www.ulta.com/slant-tip-deluxe-tweezer?productId=prod1901094","Macher59","Lincoln, Nebraska",5,"This is a good tweezer and it works well for those hard to pull hairs."
"http://www.ulta.com/slant-tip-deluxe-tweezer?productId=prod1901094","mandysuz","Boise, ID",5,"These are the best tweezers I have used on my eyebrows. Totally recommend them."
"http://www.ulta.com/slant-tip-deluxe-tweezer?productId=prod1901094","Ulta faithful","Atlanta",5,"Not all tweezers are made equal.  But these work well to get the fine hairs that are sometimes resistant.  I would definitely recommend this product."
"http://www.ulta.com/slant-tip-deluxe-tweezer?productId=prod1901094","Steph","MA",2,"I really don't like anything about these tweezers... All of the edges are rounded, which makes it hard to get underneath fine or stubborn hairs and the texturized part on the inside is very small so it's completely ineffective at grabbing hairs. I wouldn't recommend using this for your eyebrows because it's next to impossible to get all those tricky hairs."
"http://www.ulta.com/slant-tip-deluxe-tweezer?productId=prod1901094","CAN","PA",4,"NONE"
"http://www.ulta.com/slant-tip-deluxe-tweezer?productId=prod1901094","Sisgirl","Parma, OH",4,"Works like any other brand new tweezer."
"http://www.ulta.com/slant-tip-deluxe-tweezer?productId=prod1901094","Nel","MI",5,"Good Tweezers for beginners easy to apply lashes with."
"http://www.ulta.com/slant-tip-deluxe-tweezer?productId=prod1901094","Fiori","Texas",1,"It was not usable!"
"http://www.ulta.com/slant-tip-deluxe-tweezer?productId=prod1901094","Don't have &#9757;","Milwaukee, Wi",3,"Better quality would make it easier to remove fine hairs"
"http://www.ulta.com/slant-tip-deluxe-tweezer?productId=prod1901094","Sue","Wi",5,"Works really well on eyebrows"
"http://www.ulta.com/slant-tip-deluxe-tweezer?productId=prod1901094","Robin","Schertz, TX",5,"This tweezer works really well and gets the finest hairs."
"http://www.ulta.com/slant-tip-deluxe-tweezer?productId=prod1901094","Qweenb","Indianapolis, Indiana",5,"These work on baby fine and short hairs. I am so pleased!"
"http://www.ulta.com/slant-tip-deluxe-tweezer?productId=prod1901094","Vicki","Salem Virginia",5,"These are great tweezers. I have used this style for years. I don't pinch my skin with these. I do not like the new style."
"http://www.ulta.com/slant-tip-deluxe-tweezer?productId=prod1901094","CosmoLiz","Billings MT",5,"Idk what any of these pros and cons had to do with tweezers? But they do the job great tweeze super short hairs with an ease"
"http://www.ulta.com/slant-tip-deluxe-tweezer?productId=prod1901094","Jesica","Texas",5,"These tweezers certainly get the job done... I love them... Best pair I have owned so far!"
