"url","name","location","rating","review"
"http://www.ulta.com/colorstay-16-hour-eyeshadow?productId=VP10281","Kay","St Louis",4,"Some of the colors are a bit dark for my fair skin."
"http://www.ulta.com/colorstay-16-hour-eyeshadow?productId=VP10281","Happy Chappy","Kentucky",5,"This item was on sale at a local store so I decided to try one of the quads with browns and I LOVE it! It's very gorgeous, lasts all day long, has some shimmer but isn't glittery or little girl looking. I use it everyday and will be buying other quads to try!"
"http://www.ulta.com/colorstay-16-hour-eyeshadow?productId=VP10281","AGE","Raleigh, NC",5,"Although it isn't an expensive shadow, it performs very well.  Great neutrals, applies easily and stays on."
"http://www.ulta.com/colorstay-16-hour-eyeshadow?productId=VP10281","Anonymous","New Orleans, Louisiana",4,"Bought the &quot;Addictive Intoxiquant&quot; quad. It is a very good neutral/natural look for the day. I have used Revlon Colorstay quads for several years. I used to use &quot;In the Buff&quot;, but evidently it has been discontinued. I loved the &quot;In the Buff&quot; eyeshadow quad. It was the best - such beautiful colors - absolutely perfect. Wish Revlon would bring it back."
"http://www.ulta.com/colorstay-16-hour-eyeshadow?productId=VP10281","Bella","Oak Brook, IL",4,"I made my comments above.  Great but sometimes does crease a little bit by the end of a long day."
"http://www.ulta.com/colorstay-16-hour-eyeshadow?productId=VP10281","Nana","Georgia",5,"This is very easy to apply and stays on well."
"http://www.ulta.com/colorstay-16-hour-eyeshadow?productId=VP10281","Nana Shea","Houston, Texas",4,"I am 50+ and only want a little glitz so this one is great as it is not too shimmery not too matt"
"http://www.ulta.com/colorstay-16-hour-eyeshadow?productId=VP10281","Tonya1026","Charleston, WV",3,"I purchased this because I was in need of eyeshadow in brown shades. When using this product the colors do not look the same color on my eyes as they do in the compact."
"http://www.ulta.com/colorstay-16-hour-eyeshadow?productId=VP10281","Bold &amp; Red","Downers Grove, IL",5,"I like to accent my eyes according to my clothes.  Great color combinations.  Give a soft look and just the right amount of 'drama'."
"http://www.ulta.com/colorstay-16-hour-eyeshadow?productId=VP10281","Millie the makeup maven","Corona, California",5,"Love this color palette, goes with everything and looks natural!"
"http://www.ulta.com/colorstay-16-hour-eyeshadow?productId=VP10281","Bird","Snoqualmie, Wa",4,"Great natural soft colors"
"http://www.ulta.com/colorstay-16-hour-eyeshadow?productId=VP10281","lkeene","Foxboro, MA",5,"I love this eye shadow combination. Bought it on a whim and so glad."
"http://www.ulta.com/colorstay-16-hour-eyeshadow?productId=VP10281","Shell","Lowell, IN",4,"Use daily."
"http://www.ulta.com/colorstay-16-hour-eyeshadow?productId=VP10281","Working Media Specialist","Northwest Arkansas",5,"Use it daily and love the colors in my palette."
"http://www.ulta.com/colorstay-16-hour-eyeshadow?productId=VP10281","Natural Woman","San Diego",4,"I got this palette for the light grey only, I just wanted a hint of color, and it really did last all day.<br />I wish they had less sparkle choices.. GET A CLUE MAKEUP MANUFACTURERS, half of us are over 50 and would prefer matte!"
"http://www.ulta.com/colorstay-16-hour-eyeshadow?productId=VP10281","Shammu","Houston, TX",4,"I used a primer and it did not crease.  Color went on easily and stayed true.  Not too sparkly, just a shimmer.  Use your own brush--the sponge is small."
"http://www.ulta.com/colorstay-16-hour-eyeshadow?productId=VP10281","Joann Bettinger","Henderson Nevada.",5,"Cheap case /great colors"
"http://www.ulta.com/colorstay-16-hour-eyeshadow?productId=VP10281","Rosa","Milwaukee, WI",3,"I struggle with my aging process finding eye shadow that doesn't make me look like a clown!  I like this one particularly the colors and the blending."
"http://www.ulta.com/colorstay-16-hour-eyeshadow?productId=VP10281","Dixie","New Milford,CT",5,"Lasts all day.  Needs another brush included in the compact."
"http://www.ulta.com/colorstay-16-hour-eyeshadow?productId=VP10281","Martha Beautifully Made","Kansas City Mo",5,"LOVE these Revlon shadow quads. They are better than the Revlon palettes. In the Color Stay line, so they last all day ( I still use an eye primer).<br />Lovely shade choices too!"
"http://www.ulta.com/colorstay-16-hour-eyeshadow?productId=VP10281","Working Mom","Chesapeake, VA",1,"When I got it home and took off the tape holding it closed I found one of the colors to be broken and the hinge broken.  Need to return..."
"http://www.ulta.com/colorstay-16-hour-eyeshadow?productId=VP10281","Amy","Portland, Oregon",3,"Honestly, I am a huge fan for eye shadow. I was wanting the seductive kind for the spring season and I don't have purple in my makeup collection. It has good colors, but honestly thought the lighetest color on there was too powdery. It flakes right off when you swipe to put it on and it gets everywhere, I get dissatisfied when that occurs. I also wish the diagram in the back was a little clearer. Good color, but not sure I'd buy this again."
"http://www.ulta.com/colorstay-16-hour-eyeshadow?productId=VP10281","Ruth","Kentucky",3,"I use the bare Minerals products most of the time, I was able to get the eyecolor quad with my Ulta points."
"http://www.ulta.com/colorstay-16-hour-eyeshadow?productId=VP10281","Stephie","Jacksonville, FL",5,"The brush that came in compact was not so great, but I have my own brushes which made application completely easy and pretty too."
