"url","name","location","rating","review"
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","Doris","Mckinney, tx",5,"Stays on and doesn't make face shine.."
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","Las Anas","Orlando, FL",5,"Be careful when applying it...it can get a little messy.  But nothing that you can't control once you get use to use it."
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","Winner","Dallas, TX",4,"Revlon skincare has been my choice for years. It works well for me."
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","Sandy","Bakersfield, CA",4,"Have been very happy with the product.  Doesn't cake and collect around creases.  My T Zone is much easier to control with this product."
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","Kay","NJ",4,"I've used this since i found it a couple of years ago, love it!"
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","Rhonda","Lilburn GA",2,"Thought this was a pressed cream.  Do not like powders.  Planning on returning."
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","Maggie","Mars, pa",5,"I was recommended this product when the color stay powder looked too dark. Iim a medium but it looked lighter. I love it! It was a couple of bucks more to buy a fan brush. I love the outcome!"
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","Jan","Marietta, Ga",5,"I like Revlon product, because they are economical, excellent products, and I heard a long time ago that they are not tested on animals.  I do not know if this is true."
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","Raegirl","Salt lake",5,"I've used this for years and I couldn't imagine switching to something else."
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","J. D.","Lake Charles, la",4,"Good coverage. Matches well."
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","Tessa","New York, CA",4,"I use this product and compare it to Sephoras matifying powder and MAC pressed powder and I have to say I really like this product. if you have oily skin or problem red spots it is perfect for your skin!"
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","Audrey","Portland, OR",4,"I like this quite a bit, but it doesn't have much color to it. The regular ColorStay powder is better. Don't pay more for this PhotoReady one."
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","sberrys","Mississippi",2,"Heard good stuff about this product so I figured I'd try it out. I did not like it. It felt gritty, like it had not been finely milled enough (ground), it didn't feel silky at all. Coverage was VERY minimal. I have combo skin, some areas are dry, others get oily, and others are normal. The areas I have that are dry felt like the Sahara desert the longer I had this product on my face. I could literally feel it pulling the moisture out of my face and couldn't stand it anymore and had to remove it. My dry areas are not even all that dry so I was pretty shocked that I needed to take it off. This would probably be a decent product for someone with very oily skin all over who only requires very sheer coverage but this was just not for me. Even if it wasn't drying I just couldn't get past the gritty texture. Very disappointed in this product, but giving it 2 stars for it's oil absorbing properties which are amazing."
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","Laini","Corona, CA",5,"A very good foundation:-D"
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","kaila.marie","snellville, ga",4,"i use this product over liquid foundation. and i really liked it at first then i noticed it has these shimmering flecks in it and i don't really like that part. but it sets foundation really well and doesn&quot;t dry out my skin"
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","kk","New york",5,"I love this powder!! it covers so much and you could barely tell that your  wearing it! its not cakey and it doesnt crease!"
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","Connie","Texas",5,"This powder gives you a finished look and helps to keep your base makeup from fading off."
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","Michelle","Orange,Ca",1,"Disappointed, and I am such a revlon lover!The powder is too thick, and gets blotchy. You can't reapply this powder throughout the day. It will get thicker and messy. Good for a slight light powder fix when first applying."
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","Jenna","Salt Lake City, UT",4,"Great for finishing a liquid foundation."
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","cat","hazelwood, mo",5,"it's a little more caky than I thought it would be...but i use it"
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","Stephanie","Fair Oaks, CA",4,"This is a good product when you need to save some money."
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","abby","illinois",3,"good"
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","Gingersnap","Pittsburgh",5,"Have tried everything  Finally found a powder that looks and feels great!! So happy"
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","Madster the Make Up addict","Washinton",2,"This powder goes on very well but when I put it on with just concealer or just it alone it looks caked on and wipes of too easily."
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","Linda","Hamostead",5,"I use this everyday"
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","Irish girl!","Florida",5,"This powder covers well and blends easily.  No foundation needed!"
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","Mermer","Cincinnati, Ohio",1,"The smell is extremely noticeable when applying this. It has a strong smell of dry wall or wet cardboard!!! I immediately smell it while applying it. <br />It also looks incredibly streaky and cakey. It doesn't blend well. My last foundation powder was a lot cheaper than this and it still worked better. It's really disappointing!"
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","CyndiT","Brandon, MS",4,"I keep this in my purse for touch ups throughout the day. Works great.  Only drawback is the brush that it comes with instead of a sponge. I use a sponge with this product."
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","Lynn","Orange County",5,"I used it years ago"
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","Shar","Atlanta, GA",2,"This powder didn't quite work well for me. I have overall normal skin but this powder seemed to make me shinier faster. I love the smonth feel of the powder but it doesn't last. Also no surprise, their lightest color is still not realistically light enough."
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","Ash","Boston, MA",5,"I love this! I think it covers nicely, it's buildable so it can look cakey if you pack it on just like with a lot of other powders. It doesn't feel heavy and it controls shine all day. I think it does a better job controlling shine than the Revlon Colorstay powder which is what I switched from. I'm not sure why some people are saying that there is glitter in it.... There is a little shimmer to it because the shimmer helps reflect light during pictures (hence the name photoready..) but you can only see a little shimmer in certain lights. I think it looks pretty since it doesn't make your face look dry and matte."
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","Keely","Charlotte, NC",5,"I was using BareMinerals, but when i lost my job I couldn't afford to keep up my expensive habits.  I tried the Photo Ready line.  I quickly realized that I could use the Photo Ready Powder without having to use the foundation to get the coverage I needed.  I use a flat makeup sponge to apply it.  It goes on smooth and covers all of my red rosecea covered cheeks.  My 13 yr old daughter is now using it."
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","Mistydm320","Houston, TX",5,"I use this product daily and I love the coverage."
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","Lauren","Pleasant Prairie, WI",2,"I got this after needing a powder to set my foundation. I was told it was a good dupe for the Too Faced foundation powder. Oh, heck no. I have to pretty much scrub the powder with my brush to get it up, and doesn't cover very well. It's okay if you need something cheaper, but not really all that worth it. I do like that it has little bits of very, very fine gold micro-glitter in it to help illuminate your face though."
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","KatD","Southwest, FL",5,"This powder is great. It is gentle, hasn't caused me Abby breakouts or skin issues. It lasts fairly well for drug store cosmetics and the light medium committee#20 is perfect. Very neutral, not top pink not too orange. I love it."
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","Mom!","Mpls.,MN",5,"easy to use powder with great finishing results."
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","Renetta rosetta","Detroit, MI",2,"The brush that came with the product does not work well.  The packaging is difficult to open and the product does very little.  A waste of money."
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","redavis","ky",5,"I'm VERY picky about my powder. I don't like heavy, cakey powders. This one is my fav. It's not heavy at all. I did notice some sparkle upon opening, but I do not notice any when it's on."
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","Irvy","Boise, ID",5,"I use this powder every day over my foundation and it's a winner. It's the perfect color for my ridiculously pale skin. I also really like how well it blends. Until I find something better - and I haven't yet - I'll stick with the Photo Ready.<br /><br />I should add that I have VERY sensitive, problematic skin, and this doesn't clog pores/cause breakouts/redden my skin. It's gentle and gives good coverage if I do have any blemishes."
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","Marble","Phoenix",1,"This is one of the worst powders I have EVER tried! It is so awful looking on the skin. If you have oily skin, larger pores, etc, STAY AWAY. Just so cakey and did absolutely nothing in terms of setting or keeping the greasy look at bay."
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","Ulta Lover","Cleveland, OH",2,"Wanted to try this product since I love Revlon. Applied this product and it looked okay in the house under bad lighting.. as I went outside and looked in my car mirror it looked as if cake was plastered on my face. Doesn't look natural and I used a small amount. Maybe a brush would of helped to apply instead of a sponge they give you."
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","Jenni Penni","Epsom, nh",5,"Love this as a makeup setter."
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","Musicgeek63","NY",4,"It has great coverage and it lasts a long time but it can get cakey at times. But other then that its a pretty good product. It also has a strange smell to it but I know it doesn't bother some people."
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","Tiff","Hanover,  Pa",5,"I use this everyday over my photo ready foundation and it adds a good finish to the look."
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","Dana Bug","Kennesaw",5,"I use this every day by using a large brush and dusting it all over my face after applying foundation. Helps it set and reduces shine. Also great for touch ups."
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","Caryl","Miami, Fl.",4,"This is the best powder I have found so far for my partly oily complexion that goes on without settling in fine lines and leaves a natural but more refined complexion. I would prefer better coverage however."
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","Blue Jean","Chicago, IL",2,"The brush was shedding on my face. I am using my own brush, but still I feel I keep puting on more to set my foundation. It is messy too, maybe a pad would be better then a brush?"
"http://www.ulta.com/photoready-powder?productId=xlsImpprod1790141","tamarano07","Grand rapids, mi",5,"this is great! I am not one who usually wears foundation because it's always so unnatural looking, but this is so natural that I can hardly even tell I am wearing it!"
