"url","name","location","rating","review"
"http://www.ulta.com/kiss-balm-lip-balm?productId=xlsImpprod15361049","kjl0923","texas",5,"Very nice shade of sheer color!  Cute tube and love the flavor when i wear it :)"
"http://www.ulta.com/kiss-balm-lip-balm?productId=xlsImpprod15361049","Heather","Oceanside Ca",4,"Love this product"
"http://www.ulta.com/kiss-balm-lip-balm?productId=xlsImpprod15361049","Lemur","Los Angeles",5,"I love this lip balm, it is the right color for me . My lips are dry due to the matte lipstick I use , this is very soft and keeps my lips moist.   This is my second purchase and won't be my last for sure . I recommend to everyone"
"http://www.ulta.com/kiss-balm-lip-balm?productId=xlsImpprod15361049","D~","Alaska",2,"The cap does not stay on this product"
"http://www.ulta.com/kiss-balm-lip-balm?productId=xlsImpprod15361049","DenisseG","Okemos, MI",5,"Loved it! Great color and very easy to apply.This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my review.."
"http://www.ulta.com/kiss-balm-lip-balm?productId=xlsImpprod15361049","Justagirl","TX",5,"This peach balm is awesome! It smells so peachy! It doesn't really give a tint of color IMO, if that's what you're hoping for but I guess it also depends on your tone and everything. For me it mainly gave me what seems like a clear gloss. It gives nice hydration to your lips and stays on for a good bit. I love the tube it comes in with a lid but the lid can come off in your bag if you're swinging it around or a bit rough with it. The only thing I dislike about this product is that it contains oxybenzone. This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my review."
"http://www.ulta.com/kiss-balm-lip-balm?productId=xlsImpprod15361049","Tasha256","Mesa,Az",2,"&quot;This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my review.&quot; I tried the lip balm in peach. I did not like the color and it was too oily for my lips."
"http://www.ulta.com/kiss-balm-lip-balm?productId=xlsImpprod15361049","Itsmejennid","Raleigh,NC",5,"This is really becoming a favorite of mine. It is super moisturizing, it's more on the oil side but not oily or greasy just very conditioning. I loved the smell and the fat chunky pacakaging. I got the peach one and it didn't really seem to tint my lips any but that's fine with me.<br />&quot;This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my review.&quot;"
"http://www.ulta.com/kiss-balm-lip-balm?productId=xlsImpprod15361049","Melissa l","Albany ny",5,"I love this product! The Revlon Kiss balm is a must have for anyone! I use it all the time<br />! I love the scent! My teens keep trying to steal it from me! This balm helps bring out my lips natural beauty while moisturizing them as well!&quot;This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my review.&quot;"
"http://www.ulta.com/kiss-balm-lip-balm?productId=xlsImpprod15361049","Felita1","Winston Salem, NC",5,"Nice coconut smell! My lips were moisturized and the balm is wide enough for even distribution. Nice sleek packaging for easy traveling. Can easily fit in your purse or pocket. Glides on your lips very smoothly. &quot;This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my review.&quot;"
"http://www.ulta.com/kiss-balm-lip-balm?productId=xlsImpprod15361049","Gayle","Arizona",4,"I was super happy with my Revlon Kiss Tropical Coconut Lip Balm. I love the soft coverage that provided SPF protection. The tropical smell and taste were delightful and I would recommend this product to my friends! &quot;This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my review.&quot;"
"http://www.ulta.com/kiss-balm-lip-balm?productId=xlsImpprod15361049","Cheli","Harrisonburg,va",5,"It's great to put on when you lips need to be moisturizer.The smell is pleasing like the one I got in strawberry.It great to fit in a small purse to take it anywhere.Its affordable but great quality!"
"http://www.ulta.com/kiss-balm-lip-balm?productId=xlsImpprod15361049","Sophia","Reading, PA",4,"This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my review.  I love to use this balm for a light-weight, summery makeup look.  It's a go-to lip product on days when it's too hot for anything other than a bit of moisturizer and sunscreen.  It gives a subtle, light pink flush to my lips as well as a nice hydrating effect.  I really like this balm because it smeels and tastes really good though, lol."
"http://www.ulta.com/kiss-balm-lip-balm?productId=xlsImpprod15361049","Casandra24","Vancouver, WA",5,"I really love this Revlon Kiss Lip Balm it's very moisturizing and the color is light and beautiful. It's nicely scented and the flavor is good. It keeps my lips moisturized and soft all day long. &quot;This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my Review."
"http://www.ulta.com/kiss-balm-lip-balm?productId=xlsImpprod15361049","Vel","New Mexico",4,"Revlon Kiss Balm in Strawberry is such a sweet lip balm.  Not only does it smell fantastic, but it makes my lips a sweet pink.  I love that it's spf 20,  a must, especially in summer.  It works well alone or layered over lipstick.  It's perfect for a day at the pool or beach.  This has definitely earned a place in my purse.<br /><br />This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my review."
"http://www.ulta.com/kiss-balm-lip-balm?productId=xlsImpprod15361049","Samara","Surf City, NC",4,"Revlon Kiss Balm couldn't be any better! It is so moisturizing, yet doesn't feel greasy and adds a nice hint of color. Also, it smells amazing! This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my review."
"http://www.ulta.com/kiss-balm-lip-balm?productId=xlsImpprod15361049","Lkats16","Bayonne, NJ",4,"This felt very moisturizing on my lips. It also offered a nice pop of color. This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my review."
"http://www.ulta.com/kiss-balm-lip-balm?productId=xlsImpprod15361049","CherylR","Clarksville, FL",5,"I used juicy peach and that is exactly what it smells like.  It also has a taste of peach.  I like the shine and it goes on so smooth.  It leaves my lips feeling moisturised and great.  Will be keeping on hand!  This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my review."
"http://www.ulta.com/kiss-balm-lip-balm?productId=xlsImpprod15361049","Th33th33","California",5,"&quot;This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my review.I have tried revlon kiss balm fresh strawberry, and i loved it . It gave me a lasting hydration and a nice color. It smells so nice and made my lips so soft all day long"
"http://www.ulta.com/kiss-balm-lip-balm?productId=xlsImpprod15361049","BeeEmGee86","Baltimore, MD",5,"This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my review. <br /><br />I love, love, LOVE this lip balm. It goes on smoothly and has a bit of shine without looking as if my lips are super greasy, which no one wants. My absolute one complaint is that the top keeps coming off while it's in my bag, and I end up with little pieces of  whatever stuck to the balm, which means there's less for me to use. No bueno.`"
