"url","name","location","rating","review"
"http://www.ulta.com/colorstay-lip-liner?productId=xlsImpprod3520039","Buffalowgal","Lubbock, TX",5,"My go to color is Natural but this color is hard to find so when I do find it, I stock up."
"http://www.ulta.com/colorstay-lip-liner?productId=xlsImpprod3520039","Trisha The Esthetician","Charlotte, NC",5,"Lip liner for long term wear"
"http://www.ulta.com/colorstay-lip-liner?productId=xlsImpprod3520039","Dar","San Francisco, CA",5,"The best lip liner I have come across."
"http://www.ulta.com/colorstay-lip-liner?productId=xlsImpprod3520039","Elly","anchorage",3,"the color was pretty but it was very low quality"
"http://www.ulta.com/colorstay-lip-liner?productId=xlsImpprod3520039","Conacon","Henderson, NV",5,"Used this lip liner for years and love it."
"http://www.ulta.com/colorstay-lip-liner?productId=xlsImpprod3520039","Rebecca","College Station, Tx",4,"Use it as a natural looking lipstick"
"http://www.ulta.com/colorstay-lip-liner?productId=xlsImpprod3520039","Dosido","Pittsboro, North Carolina",5,"Use it every day that i wear lipstick"
"http://www.ulta.com/colorstay-lip-liner?productId=xlsImpprod3520039","diximom","San Angelo, TX",5,"I love this lip liner.  It's the only one I'll use."
"http://www.ulta.com/colorstay-lip-liner?productId=xlsImpprod3520039","Leslie","Roseville",5,"I have used many different lip liners and allot of them don't stay on and don't really outline<br />your lips at all. These stay on and help keep your lipstick in the line without bleeding.<br />Love the nude color for everyday basic color."
"http://www.ulta.com/colorstay-lip-liner?productId=xlsImpprod3520039","Jen","Southgate, MI",5,"Excellent Lip Liner.  Looks amazing."
"http://www.ulta.com/colorstay-lip-liner?productId=xlsImpprod3520039","China mom","Wisconsin",5,"Everyone is impressed with how perfect the color is and how it stays on !"
"http://www.ulta.com/colorstay-lip-liner?productId=xlsImpprod3520039","Ruth","Fort Worth Texas",5,"Hard to find the color.  Rosa Rosa"
"http://www.ulta.com/colorstay-lip-liner?productId=xlsImpprod3520039","Halacious Hawaiian","Nampa, Idaho",5,"I have used this lip liner for years now.  I see no reason to switch brands.  This one stays on all day and matches my skin tone."
"http://www.ulta.com/colorstay-lip-liner?productId=xlsImpprod3520039","Ms. Penny","Chicago",3,"Nothing special. The search for the perfect lip liner continues. Use it everyday but would prefer to find something else for special occassions. this doesnt seem to last very long. Not sure if a primer would help but alone...just ok."
"http://www.ulta.com/colorstay-lip-liner?productId=xlsImpprod3520039","lorianne","omaha, ne",5,"this color was the perfect nude and it lasted all day!"
"http://www.ulta.com/colorstay-lip-liner?productId=xlsImpprod3520039","Blondie","Brunswick, GA",5,"I love this product, and have been using it for years.  I do have a difficult time finding the color &quot;Brown&quot; which I prefer.  I use a light to medium shade of pink mauve gloss as a lip filler, and love the look.  I have tried other lip liners, but they are too thick, too dark, too soft and don't work as well.  This liner helps to keep your lip's shape and keeps your gloss from feathering."
"http://www.ulta.com/colorstay-lip-liner?productId=xlsImpprod3520039","Conacon","Henderson, NV",5,"I've been using this lip liner for years and I would never use another brand. I love the color &quot;Plum&quot;."
"http://www.ulta.com/colorstay-lip-liner?productId=xlsImpprod3520039","Amy","Coppell Texas",5,"This one lasts nicely, yet is not as dry as most pencils."
"http://www.ulta.com/colorstay-lip-liner?productId=xlsImpprod3520039","Maggiemaehem","Lewisville, Texas",5,"Hands down, my favorite red lip liner - and I must not be alone, because it can be hard to find!"
"http://www.ulta.com/colorstay-lip-liner?productId=xlsImpprod3520039","CoopersMimi2010","Tulsa, OK",5,"This lipliner is great and keeps the lipstick from migrating into the fine lines around my lips."
"http://www.ulta.com/colorstay-lip-liner?productId=xlsImpprod3520039","sparkle","Richland Wa",5,"Love this pencil!"
"http://www.ulta.com/colorstay-lip-liner?productId=xlsImpprod3520039","Franny","Plano, TX",1,"Color part of the pencil breaks easily &amp; color does not match cover."
