"url","name","location","rating","review"
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Disappointed","Tenneseee",4,"My biggest frustration with this product is the the cap on the pencil side does not stay on.  After about 10 uses, the cap is shot."
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Carol the paddler","Pennsylvania",1,"i thought this would be a great product, but was very disappointed with it.  The pencil is very hard, making it difficult to apply to brows and achieve a natural look.  The gel, once dry, flaked off and looked like I had put glue on my brows."
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Sox RN","Houston, TX",3,"The pencil gives good color but I didn't like the brush, it was too thin for me. Nothing special. I have always used MAC brow set and I think I'll pay more for better quality."
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Utopia","Marlton, NJ",4,"I would add more color choices to the product line. Limited selection to choose from."
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Mel","Cleveland, Ohio",4,"I have tried many eyebrow pencils to match my dark brown color, and found this dark brown which is a perfect match.  The only complaint I have is I end up throwing out a good portion of the pencil because I can't sharpen it due to it not fitting in any pencil sharpeners because it ends up hitting the holder at the end."
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Chris, the fiber artist","Rochester Hills, Michigan",5,"This stuff is the only reason my otherwise invisible eyebrows show, and I have brown hair, so it's nice I can do a brow that matches with this, and it looks natural."
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Lo","Northern California",5,"LOVE this product. Bought it on recommendation from a makeup artist. It gives my brows a finished and polished look. I usually don't buy much drugstore makeup but I love this brow product!"
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Lipstick lover","Scottsdale, AZ",4,"Finally a brow product that works well"
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","moniz","Flower Mound, TX",4,"Wish that the pencil was longer, as I always throw it out way before the gel ever runs out!"
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Cari","Chicago",5,"eyebrows"
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Linda","North Carolina",5,"Almost daily"
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","JJ","Michigan",1,"I wear this product daily, and it doesn't go on nicely or look well on my eyebrows."
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","None","Modesto ca",5,"Good colors for blondes"
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Nana K","Williamsburg, VA",5,"I use this brow cover everyday, it is easy to put on and it last all day."
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Maria","Exton, Pa",5,"I love the eyebrow pencil with sealer combo. Easy to apply and easy to remove. Long lasting wear."
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Shelley","Kennewick, WA",5,"Easy to use and looks natural"
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","D.I.V.O","San Antonio",1,"I was unable to find a color that suited my skin tone and the gel on the other end just seemed to make matters worse"
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Vonnie","Williamsport, Pa",4,"Use everyday eye brows are very light"
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","gigisabelle","Scottsdale",4,"I love the convenience and deal of getting a brow pencil and brow gel in one. I really like the warmth of the brunette shade along with my dark brown hair that has some reddish tones. It's not perfect though. The brow gel is very pigmented but does not hold my thick brows in place like a gel should, and I'm not a big fan of the thickness of the pencil end because It's not very precise"
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","covergirl30","Blue Springs",5,"I am new to doing my brows. What I love about this product is its easy to use, and the shade is perfect. I will keep using this."
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Carole","Hygiene, CO",5,"Love this pencil/gel set.  Seem to lose a lot of pencil sharpening it.  The pencil portion could be a lot longer, but it is a great product."
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","LaLa","Huntsville, AL",5,"Excellent brow pencil duo with gel - works very well!"
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Liz","Texas",3,"The pencil works great as far as color but the gel is too light and makes my brow hair look ashy. Not impressed and won't repurchase"
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Nana","Mooresville NC",5,"Because I have been taking chemotherapy, I have lost my eyebrows and eyelashes. I have never used eyebrow pencil before, but I look sick without anything.  This product has worked well for me.  It is easy to use, and since I am a blonde, I love that it has the blonde color for eyebrows; this prevents it from looking fake!"
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Tuley","Hope, NJ",4,"*Everyday use<br />*Natural-looking color<br />*The case is a problem"
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Chico state mom","Sacramento",5,"My daughter and I both love this pencil/gel combo.  We love that you can sharpen it, and the gel sets your lashes in place."
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","None","Knoxville, TN",4,"Great for on-the-go touchups."
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","GraceAbb","Orlando, FL",2,"I loved the first times using this pencil, since I'm a brow fanatic, but part of my brow needs to be filled thanks to an over-excited waxing job. The pencil was easy to use and looked very natural, as I got compliments on how great my brows looked. But when I had to sharpen it, the entire tip fell off, and each time I tried to re-sharpen to remedy this problem, the tip was so soft that it would just completely come off again. Regardless, I kept this tool for the brow gel, which sets your eyebrows pretty well. If the pencil was better quality, then I'd purchase this in bucket amounts."
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Paige","Charlottesville, VA",5,"Use everyday"
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Winnie","South Jersey",5,"Great for covering grey in eyebrows and the gel blends the look."
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","KARRIE","GRIFFITH, INDIANA",5,"love this product."
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","PrettyHijabista559","Fresno, CA",3,"The darkest pencil wasn't dark enough, very disappointing :""
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","none","Minneapolis Minnesota",4,"Small amount for the, money, but a great product"
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","P.A.","Apple valley, MN",5,"I had never used a pencil and gel combo before. Took a time or two to get it right but love it now."
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","QC Shopper","Iowa",4,"Easy to use and a good color for me.  The gel is a bit tricky to use, but does provide a good finish to the pencil application."
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Dani","San Jose California",5,"I really love how it can be applied so easily , I wear it everyday! It lasts all day long."
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Maggie","Arizona",3,"I use it to highlight very light eye brows.  The pencil part works fine.  I don't see what the brush part does."
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Judy","Elmhurst, IL",4,"It is really good.  I will buy again."
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Jo","Burlington NJ",4,"Easy to use and priced well"
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Shelby","Parsippany, NJ",4,"Good colored brow pencil for dirty blondes"
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Cecy","Texas",5,"Easy to use on a daily basis"
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Tammie","Cabot, AR",4,"Very easy to use!"
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","barden","Mishawaka, IN",5,"Use pencil to fill in and then apply wand lightly to whole eyebrow."
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Janblue","Heart of Texas",5,"Never I have used a brow product.  Just always kept brows shaped.  As I get older my brows needed some color.  This works perfect! A little color with a little gel to set the shape."
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","NicenNature","Baltimore, Md",4,"Easy to use and the results look great. I don't like the fact that the pencil needs sharpening."
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Robin","So. Illinois",3,"Product is easy to use and goes on well.  I'm not crazy about the gel. It seems to be clumpy so I choose to use another brand clear gel to set the brows."
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Jadie","Riverside, CA",5,"I just shape my eyebrows with the pencil side and then I use the gel."
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","zsazsa","cary, nc",5,"Soft, great product"
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","marylinna","Wilmingotn, NC",5,"I use it daily."
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Irishprincess24","Southern California",4,"Only thing is the pencil goes fast! Powders last longer, but this is easier than the powders!"
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","lwagner53","wichita",5,"I have searched and searched for a good eye brow pencil. I love this one I will buy it again and again. I have found the right one !"
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Gnuattitude","Buffalo, NY",4,"Defined brows frame the face and give you a facelift. This pencil has the added boost of a brown gel for added defination and style."
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Chelle","Michigan",5,"Fills in the brow nicely, blonde color is very natural looking."
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Annie","Hobe Sound. Florida",4,"good product  better than many expensive eyebrow products"
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Kim","golden, co",5,"the only thing that i don't like about it is that the &quot;lead&quot; in the pencil breaks during application and during sharpening."
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","JJ","Waukesha WI",5,"Have used this product for a long time. Very natural looking eyebrows."
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","CaKR","East Lansing, MI",5,"Use dark blond and it matches well. love the pencil with brush at other end to give gloss and distribute color."
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","NudeLook","San Jose",2,"Needs to have more color selection but it an ok product the gel works"
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Cece","Santa Fe, NM",4,"I really like this product. I've been using it on and off for a year and a half since I found it. It's really the best dark brown I've found thus far on the market for my skin tone/hair color. <br />My only complaint would be that the pencil doesn't last quite as long as the provided colored brow gel. I find myself debating whether or not to throw away the previous tube when I buy a new one. I feel like the size of the gel could be decreased with a slight increase in the amount of pencil included."
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","shakee","watching nj",1,"The worst"
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Northspoon","North Carolina",2,"Didn't make any difference.  I couldn't tell I'd used the product.  I had a friend try it and they had the same experience, so it got thrown out."
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","eelkennaid","Sacramento, CA",4,"I love this product. I don't have to reapply during the day even during te summer when it was hot."
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Susan","ATL",4,"This is a great eye brow pencil.  The color is very natural and it lasts a long time.  The only thing I don't like about it is the way it is packaged you end up throwing a lot of it away because you can't get it in the sharpener.  Other than that it is great"
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","emptynest","detroit, michigan",5,"I have very thin and light eyebrows.  Other pencils fade quickly.  This is wonderful.  It applies easily and lasts all day.  It also looks very natural.  I will definitely buy it again and again."
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","crayolak","conyers,ga",1,"Defining shape of brows....but this color isn't pigmented.  The gel part really sucks.."
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Tigger","San Diego",5,"really allows you to define your brows well withot looking overly made - up."
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","andrealee91","chicago, il",4,"I use this to fill in my brows for everyday. I love the pencil sice, it's natural and it works really well. It helps hide the gap in one of my eyebrows due to a scar. I like the gel- its easy to apply but it does not last. The pencil color lasts all day, but i find that i have to re-apply the gel to get my brows to stay put. I usually just use a clear brow gel over the pencil."
"http://www.ulta.com/brow-fantasy-pencil-gel?productId=VP00195","Kim","Sterling, VA",3,"I use the pencil only.  The gel was very clumpy and hard to apply."
